5952,nan,nan,nan,nan,8928.016,10.504895448684692
5953,nan,nan,nan,nan,8748.467,9.945694923400879
5954,nan,nan,nan,nan,9100.525,11.180353164672852
5955,nan,nan,nan,nan,8987.193,10.082890272140503
5956,nan,nan,nan,nan,9048.36,10.635292053222656
5957,nan,nan,nan,nan,9114.659,10.85376501083374
5958,-8.0,-6.25,-5.0,3250.75,9143.936,10.746971368789673
5959,-8.0,-6.25,-5.0,3250.75,9004.486,9.446245431900024
5960,-8.0,-6.25,-5.0,3250.75,8869.427,9.13160490989685
5961,-9.0,-7.0,-5.0,3241.0,8821.768,9.787610530853271
5962,-9.0,-7.0,-5.0,3293.625,8812.369,10.214459419250488
5963,-9.0,-7.0,-5.0,3293.625,8643.231,8.271868467330933
5964,-9.0,-6.6,-4.0,3304.1,8492.53,9.71626353263855
5965,-9.0,-6.75,-4.0,3339.0,8505.267,10.191651344299316
5966,-9.0,-6.75,-4.0,3339.0,8421.091,9.86613392829895
5967,-9.0,-6.846153846153846,-4.0,3324.6153846153848,8375.696,10.42099642753601
5968,-10.0,-7.133333333333334,-4.0,3293.3333333333335,8306.507,10.052415132522583
5969,-10.0,-7.0625,-4.0,3302.8125,8404.162,10.405579805374146
5970,-10.0,-6.9411764705882355,-4.0,3304.1176470588234,8445.922,9.57702112197876
5971,-10.0,-6.947368421052632,-4.0,3295.8947368421054,8499.039,10.352166891098022
5972,-10.0,-6.95,-4.0,3292.45,8419.331,9.411193370819092
5973,-11.0,-7.142857142857143,-4.0,3276.190476190476,8633.832,10.43163013458252
5974,-11.0,-7.2272727272727275,-4.0,3273.7727272727275,8590.179,9.216304540634155
5975,-11.0,-7.291666666666667,-4.0,3273.2916666666665,8655.358,10.837176322937012
5976,-11.0,-7.291666666666667,-4.0,3273.2916666666665,8732.648,10.643605947494507
5977,-11.0,-7.32,-4.0,3261.2,8765.33,10.73650050163269
5978,-11.0,-7.285714285714286,-4.0,3267.035714285714,8657.004,8.95764970779419
5979,-11.0,-7.241379310344827,-4.0,3271.4137931034484,8667.195,10.488628387451172
5980,-11.0,-7.333333333333333,-4.0,3263.866666666667,8518.54,8.097595930099487
5981,-11.0,-7.375,-4.0,3263.5,8507.492,10.24076247215271
5982,-11.0,-7.484848484848484,-4.0,3250.5151515151515,8621.762,10.59973692893982
