Num iters,Rwd avg
1,-21.0
51,-20.9
101,-19.7
151,-19.7
201,-19.5
251,-19.8
301,-19.8
351,-17.7
401,-18.6
451,-18.6
501,-17.8
551,-17.2
601,-15.4
651,-15.5
701,-13.7
751,-14.2
801,-14.3
851,-14.1
901,-15.2
951,-15.2
1001,-15.4
1051,-13.4
1101,-13.6
1151,-11.9
1201,-11.8
1251,-11.9
1301,-12.7
1351,-11.1
1401,-11.2
1451,-8.7
1501,-7.7
1551,-13.68129971511869
1601,-10.374188220835835
1651,-11.843151824404897
1701,-10.456678390627042
1751,-9.361358472148785
1801,-8.461221959089784
1851,-9.635363974952329
1901,-10.065489429528967
1951,-11.84655024739627
2001,-10.05406394052963
2051,-10.645260923768472
2101,-8.947150069711356
2151,-9.966801822104383
2201,-8.013650899366048
2251,-8.82897448363153
2301,-8.688706384798124
2351,-10.445078076141007
2401,-10.410623784379357
2451,-9.80835870152942
2501,-8.844519918292889
2551,-10.350334089543072
2601,-8.977086251060314
2651,-10.324813591536994
2701,-12.168552818089735
2751,-8.64591348135422
2801,-10.761405999036224
2851,-9.016930510226725
2901,-8.390540316600813
2951,-6.7404109987120755
3001,-8.57363070653259
3051,-9.574605759507557
3101,-11.00189085183116
3151,-7.3829935425369495
3201,-9.195424621931403
3251,-7.615175204828228
3301,-7.867499061988506
3351,-6.635493035578104
3401,-10.188481333148268
3451,-8.238088570372854
3501,-5.829208309377625
3551,-8.353937396832151
3601,-9.001176719043825
3651,-10.541201558582333
3701,-9.57192404866943
3751,-10.273197972864729
3801,-11.913755314503714
3851,-8.429963643129819
3901,-8.994243063967204
3951,-6.940210214871353
4001,-9.170623115505563
4051,-8.73471117592679
4101,-6.631477781815447
4151,-7.152823554556559
4201,-9.558587488240697
4251,-11.704439457160966
4301,-10.931860030379863
4351,-7.521913690305825
4401,-10.610721879651809
4451,-7.31050184164308
4501,-8.426517149980192
4551,-8.90207998332826
4601,-6.8360329361321845
4651,-10.02615847389852
4701,-7.371128933363076
4751,-7.17506925452997
4801,-9.590399832987213
4851,-9.249848017943464
4901,-9.480048589160113
4951,-10.911236995004252
5001,-7.427309514093407
5051,-10.227580319868364
5101,-8.065297664126271
5151,-7.77814479840551
5201,-8.509174383111223
5251,-7.894674716152039
5301,-9.820579487042519
5351,-8.397250558161993
5401,-10.62515835073174
5451,-8.619222067178336
5501,-8.442752949096215
5551,-10.27186197902411
5601,-8.424755750640278
5651,-7.891790165980666
5701,-8.483008174561414
5751,-7.77996813397658
5801,-7.186700458969058
5851,-6.942546110256663
5901,-10.543873064472201
5951,-7.759702136133672
6001,-12.314154190940862
6051,-11.354486777406297
6101,-8.276695235198654
6151,-7.3086781859406145
6201,-4.983110606057393
6251,-5.253405895122892
6301,-10.461809047455905
6351,-7.477890464735814
6401,-7.786321533681287
6451,-11.277103548774722
6501,-6.910291944836835
6551,-7.156533549557061
6601,-7.134784702919975
6651,-9.243411907762885
6701,-11.097971067251068
6751,-7.006732250326296
6801,-10.052004638615426
6851,-8.106091120283951
6901,-9.807503060710857
6951,-7.267085381256662
7001,-9.169788733683067
7051,-9.517114297169236
7101,-6.0429310644691165
7151,-6.397985465098033
7201,-7.935793477127067
7251,-9.477434781871683
7301,-10.868615162172283
7351,-8.446145130120598
7401,-7.366890309599485
7451,-7.913899589607185
7501,-7.8714453329299845
7551,-7.665513765762679
7601,-7.114380465079922
7651,-4.848771761362515
7701,-8.510714837518133
7751,-6.357723057793814
7801,-9.051026563227165
7851,-5.613238102646845
7901,-5.653326980982361
7951,-6.069260681117665
8001,-9.754755832421353
8051,-6.418338174020272
8101,-9.27216437217617
8151,-9.02283108853372
8201,-6.350239686861762
8251,-6.299675616587875
8301,-8.037576742000727
8351,-4.507301678644728
8401,-7.013347569774726
8451,-7.166104787717474
8501,-8.78624711669046
8551,-7.900312563093506
8601,-8.61520973371246
8651,-5.138224650678286
8701,-5.97251336486025
8751,-6.540336819335824
8801,-7.451431472419369
8851,-7.352977968019669
8901,-8.991562350457556
8951,-5.828770025950253
9001,-6.745139382656192
9051,-6.795604260872493
9101,-6.962173652629485
9151,-5.570727249503283
9201,-3.751912872563346
9251,-4.317183373427934
9301,-3.174290166029224
9351,-4.091002454279414
9401,-1.158024217058353
9451,-1.4853740365653465
9501,-2.0366405861182857
9551,-1.9448812682827845
9601,-2.349346447627017
9651,-0.48676424383159866
9701,-1.420428451246909
9751,-3.7129495366613234
9801,0.8775169534815173
9851,-3.0700041431202654
9901,-0.10085036570835904
9951,-1.7301682292708906
10001,-3.4553041683555765
10051,2.678954314792425
10101,4.496875508617255
10151,1.109356525591826
10201,1.8831495867156915
10251,6.328748636287253
10301,2.011687051654315
10351,2.891263811891646
10401,6.508814134299232
10451,1.4189653280771406
10501,3.241756119254321
10551,2.6084456665137763
10601,-0.3677268859421101
10651,4.418298973670383
10701,4.326766579540069
10751,2.3975404608459616
10801,0.5144893423399086
10851,5.159459434361526
10901,3.4730204820460124
10951,3.5951810424164194
11001,3.8377466935532474
11051,2.581828012404915
11101,2.8934906205414705
11151,5.140119575753455
11201,2.255371372905608
11251,3.486215838416142
11301,3.828116151011797
11351,0.4421277701146984
11401,3.1270277559928132
11451,2.3361960040438277
11501,2.9445469760967242
11551,0.6166952960603505
11601,-0.08690962048183248
11651,3.0200264857864356
11701,3.3318784276791367
11751,4.2214570463461865
11801,2.830553166153832
11851,5.304307781701835
11901,5.73302033174583
11951,1.9852435910471717
12001,2.3458730742110996
12051,3.985731574709603
12101,5.108842159424633
12151,6.367922754993508
12201,6.687751053416955
12251,4.26608468686758
12301,4.916829968312156
12351,2.1906197440378623
12401,3.5929757674383156
12451,6.619327591779863
12501,5.570232802048928
12551,6.0856489666809095
12601,5.663570284590845
12651,4.84041030022366
12701,6.3371063165773895
12751,5.1517256714024295
12801,2.4521947366005197
12851,1.8152610882398674
12901,2.3434493158257244
12951,2.1295407632748597
13001,1.8453813443043972
13051,2.198602248456369
13101,2.1802242676830765
13151,1.9278303241595456
13201,2.659420585653623
13251,3.8167945731536683
13301,2.9082780781692135
13351,4.447677236212952
13401,5.014416335148901
13451,3.0816443674060476
13501,3.8212285749738264
13551,4.051750579948226
13601,4.779982738019056
13651,3.575920379243966
13701,6.031812720831227
13751,5.041649086881004
13801,1.9393702381315165
13851,5.905590442679241
13901,6.518695304416402
13951,4.729239596714649
14001,2.916640020807538
14051,4.107284359237985
