Hidden neurons,# MACs,On chip mem used,Off chip mem used,Inference time
100,37400,"[0.0078125, 0.0244140625, 0.018310546875]","[0.0, 0.0, 0.0]",0.7034243270754814
140,69160,"[0.01171875, 0.05126953125, 0.0341796875]","[0.0, 0.0, 0.0]",0.7194669544696808
180,110520,"[0.01171875, 0.06591796875, 0.0439453125]","[0.0, 0.0, 0.0]",0.7185107097029686
220,161480,"[0.015625, 0.107421875, 0.067138671875]","[0.0, 0.0, 0.0]",0.7145708054304123
260,222040,"[0.01953125, 0.15869140625, 0.09521484375]","[0.0, 0.0, 0.0]",0.716400220990181
300,292200,"[0.01953125, 0.18310546875, 0.10986328125]","[0.0, 0.0, 0.0]",0.7244276907294989
340,371960,"[0.0234375, 0.2490234375, 0.145263671875]","[0.0, 0.0, 0.0]",0.724517572671175
380,461320,"[0.0234375, 0.2783203125, 0.162353515625]","[0.0, 0.0, 0.0]",0.7167044375091791
420,560280,"[0.02734375, 0.35888671875, 0.205078125]","[0.0, 0.0, 0.0]",0.7273276057094336
460,668840,"[0.03125, 0.44921875, 0.252685546875]","[0.0, 0.0, 0.0]",0.7220829930156469
500,787000,"[0.03125, 0.48828125, 0.274658203125]","[0.0, 0.0, 0.0]",0.7232964690774679
540,914760,"[0.03515625, 0.59326171875, 0.32958984375]","[0.0, 0.0, 0.0]",0.7276499923318624
580,1052120,"[0.0390625, 0.7080078125, 0.389404296875]","[0.0, 0.0, 0.0]",0.7303244713693857
620,1199080,"[0.0390625, 0.7568359375, 0.416259765625]","[0.0, 0.0, 0.0]",0.7296326104551554
660,1355640,"[0.04296875, 0.88623046875, 0.4833984375]","[0.0, 0.0, 0.0]",0.7204486522823572
700,1521800,"[0.04296875, 0.93994140625, 0.5126953125]","[0.0, 0.0, 0.0]",0.7300307042896748
740,1697560,"[0.046875, 1.08, 0.587158203125]","[0.0, 0.0, 0.0]",0.7268025260418653
780,1882920,"[0.05078125, 1.24, 0.66650390625]","[0.0, 0.0, 0.0]",0.722282538190484
820,2077880,"[0.05078125, 1.3, 0.70068359375]","[0.0, 0.0, 0.0]",0.7363358326256275
860,2282440,"[0.0546875, 1.47, 0.787353515625]","[0.0, 0.0, 0.0]",0.7421839237213135
900,2496600,"[0.05859375, 1.65, 0.87890625]","[0.0, 0.0, 0.0]",0.7369799632579088
940,2720360,"[0.05859375, 1.72, 0.91796875]","[0.0, 0.0, 0.0]",0.7301251124590635
980,2953720,"[0.0625, 1.91, 1.02]","[0.0, 0.0, 0.0]",0.7389776222407818
1020,3196680,"[0.0625, 1.99, 1.06]","[0.0, 0.0, 0.0]",0.7303405459970236
1060,3449240,"[0.06640625, 2.2, 1.16]","[0.0, 0.0, 0.0]",0.7353839557617903
1100,3711400,"[0.0703125, 2.42, 1.28]","[0.0, 0.0, 0.0]",0.7240209076553583
1140,3983160,"[0.0703125, 2.5, 1.32]","[0.0, 0.0, 0.0]",0.7274659723043442
1180,4264520,"[0.07421875, 2.74, 1.44]","[0.0, 0.0, 0.0]",0.7357943989336491
1220,4555480,"[0.078125, 2.98, 1.56]","[0.0, 0.0, 0.0]",0.7293391227722168
1260,4856040,"[0.078125, 3.08, 1.61]","[0.0, 0.0, 0.0]",0.7347954623401165
1300,5166200,"[0.08203125, 3.33, 1.75]","[0.0, 0.0, 0.0]",0.7317276950925589
1340,5485960,"[0.08203125, 3.44, 1.8]","[0.0, 0.0, 0.0]",0.7296458072960377
1380,5815320,"[0.0859375, 3.71, 1.94]","[0.0, 0.0, 0.0]",0.739283012226224
1420,6154280,"[0.08984375, 3.99, 2.08]","[0.0, 0.0, 0.0]",0.7380864210426807
1460,6502840,"[0.08984375, 4.1, 2.14]","[0.0, 0.0, 0.0]",0.7328611612319946
1500,6861000,"[0.09375, 4.39, 2.29]","[0.0, 0.0, 0.0]",0.7350490055978298
1540,7228760,"[0.09765625, 4.7, 2.44]","[0.0, 0.0, 0.0]",0.7349880784749985
1580,7606120,"[0.09765625, 4.82, 2.51]","[0.0, 0.0, 0.0]",0.7449793349951506
1620,7993080,"[0.1015625, 5.14, 2.67]","[0.0, 0.0, 0.0]",0.736321248114109
1660,8389640,"[0.1015625, 5.27, 2.74]","[0.0, 0.0, 0.0]",0.7342382054775953
1700,8795800,"[0.10546875, 5.6, 2.91]","[0.0, 0.0, 0.0]",0.7353184837847948
1740,9211560,"[0.109375, 5.95, 3.08]","[0.0, 0.0, 0.0]",0.7428639754652977
1780,9636920,"[0.109375, 6.08, 3.15]","[0.0, 0.0, 0.0]",0.7360416371375322
1820,10071880,"[0.11328125, 6.44, 3.33]","[0.0, 0.0, 0.0]",0.7449273392558098
