4248,nan,nan,nan,nan,11323.339,15.081790447235107
4249,nan,nan,nan,nan,10791.369,13.800879001617432
4250,nan,nan,nan,nan,11150.134,15.727978467941284
4251,nan,nan,nan,nan,10824.698,13.606550455093384
4252,nan,nan,nan,nan,10603.99,13.385167837142944
4253,-15.0,-15.0,-15.0,2883.0,10523.715,13.67060661315918
4254,-15.0,-12.0,-9.0,3139.0,10406.267,13.3555269241333
4255,-15.0,-12.0,-9.0,3139.0,10528.758,15.274102926254272
4256,-15.0,-11.0,-8.0,3446.75,10390.851,13.055332660675049
4257,-15.0,-11.0,-8.0,3371.4,10354.454,13.779531240463257
4258,-15.0,-11.285714285714286,-8.0,3363.4285714285716,10331.64,14.876561641693115
4259,-15.0,-10.875,-8.0,3434.375,10385.194,14.904714107513428
4260,-15.0,-10.875,-8.0,3434.375,10134.826,13.100985765457153
4261,-15.0,-10.8,-8.0,3417.2,10148.646,13.601674795150757
4262,-15.0,-10.363636363636363,-6.0,3473.7272727272725,10217.928,13.995756387710571
4263,-15.0,-10.363636363636363,-6.0,3473.7272727272725,10253.663,14.067687273025513
4264,-15.0,-10.142857142857142,-6.0,3498.6428571428573,10314.256,13.922612190246582
4265,-15.0,-10.142857142857142,-6.0,3498.6428571428573,10222.117,14.048116683959961
4266,-15.0,-9.866666666666667,-6.0,3522.6,10287.346,13.65342092514038
4267,-15.0,-9.866666666666667,-6.0,3522.6,10316.952,14.045934915542603
4268,-15.0,-9.555555555555555,-5.0,3575.8333333333335,10228.004,13.833545923233032
4269,-15.0,-9.368421052631579,-5.0,3613.7368421052633,10187.604,14.27911114692688
4270,-15.0,-9.368421052631579,-5.0,3613.7368421052633,10304.68,14.369422912597656
4271,-15.0,-9.318181818181818,-5.0,3648.7727272727275,10346.733,14.17519760131836
4272,-15.0,-9.391304347826088,-5.0,3631.6521739130435,10389.704,14.761142015457153
4273,-15.0,-9.391304347826088,-5.0,3631.6521739130435,10446.065,14.657194375991821
4274,-15.0,-9.541666666666666,-5.0,3601.4166666666665,10457.48,14.3695809841156
4275,-15.0,-9.44,-5.0,3609.52,10467.257,14.346911191940308
4276,-15.0,-9.777777777777779,-5.0,3556.074074074074,10548.495,14.677544355392456
4277,-15.0,-9.777777777777779,-5.0,3556.074074074074,10568.625,14.1936514377594
4278,-15.0,-9.821428571428571,-5.0,3548.714285714286,10677.566,15.222620248794556
4279,-15.0,-9.862068965517242,-5.0,3544.896551724138,10627.799,13.906516551971436
4280,-15.0,-9.833333333333334,-5.0,3553.3333333333335,10564.641,13.720048189163208
4281,-15.0,-9.625,-3.0,3589.3125,10545.865,14.139341115951538
4282,-15.0,-9.625,-3.0,3589.3125,10488.203,14.304544687271118
4283,-15.0,-9.625,-3.0,3589.3125,10404.365,13.99674129486084
4284,-15.0,-9.264705882352942,-1.0,3655.735294117647,10306.384,13.065733432769775
4285,-15.0,-9.222222222222221,-1.0,3653.5833333333335,10330.3,14.617861270904541
4286,-15.0,-9.222222222222221,-1.0,3653.5833333333335,10240.694,13.561377763748169
4287,-15.0,-9.256410256410257,-1.0,3678.5897435897436,10234.142,14.268783569335938
4288,-15.0,-9.275,-1.0,3681.375,10161.336,14.180532217025757
4289,-15.0,-9.275,-1.0,3681.375,10290.887,14.947298526763916
4290,-15.0,-9.390243902439025,-1.0,3669.487804878049,10288.454,13.716222524642944
4291,-15.0,-9.522727272727273,-1.0,3638.818181818182,10325.653,14.23017406463623
4292,-15.0,-9.522727272727273,-1.0,3638.818181818182,10411.648,14.8196861743927
4293,-15.0,-9.533333333333333,-1.0,3631.3333333333335,10419.912,14.262811660766602
4294,-15.0,-9.574468085106384,-1.0,3626.978723404255,10484.783,13.886795282363892
4295,-15.0,-9.645833333333334,-1.0,3621.0416666666665,10443.178,14.181402921676636
4296,-15.0,-9.645833333333334,-1.0,3621.0416666666665,10481.322,13.869587182998657
4297,-16.0,-9.775510204081632,-1.0,3604.122448979592,10507.08,14.569989681243896
4298,-16.0,-9.711538461538462,-1.0,3608.0,10677.023,16.007718563079834
4299,-16.0,-9.711538461538462,-1.0,3608.0,10630.677,14.397024393081665
4300,-16.0,-9.711538461538462,-1.0,3608.0,10751.638,15.021510601043701
4301,-16.0,-9.678571428571429,-1.0,3611.160714285714,10706.869,13.870992422103882
4302,-16.0,-9.678571428571429,-1.0,3611.160714285714,10623.67,14.108490705490112
4303,-16.0,-9.678571428571429,-1.0,3611.160714285714,10618.764,14.17567777633667
4304,-16.0,-9.678571428571429,-1.0,3611.160714285714,10627.658,14.026205062866211
4305,-16.0,-9.783333333333333,-1.0,3592.45,10520.472,13.147690057754517
4306,-16.0,-9.783333333333333,-1.0,3592.45,10526.629,14.171470403671265
4307,-16.0,-9.783333333333333,-1.0,3592.45,10565.328,14.746911525726318
4308,-16.0,-9.80327868852459,-1.0,3592.8032786885246,10404.074,14.42154335975647
4309,-16.0,-9.793650793650794,-1.0,3590.809523809524,10371.312,14.08028507232666
4310,-16.0,-9.71875,-1.0,3607.171875,10473.264,16.149219274520874
4311,-16.0,-9.71875,-1.0,3607.171875,10509.858,14.081143140792847
4312,-16.0,-9.73134328358209,-1.0,3619.223880597015,10672.681,15.559380054473877
