101,nan,nan,nan,nan,9614.125,13.33422327041626
102,nan,nan,nan,nan,10494.088,14.905922412872314
103,-21.0,-20.75,-20.0,1110.75,10217.063,13.366818904876709
104,-21.0,-20.5,-20.0,1170.125,9968.781,13.07467246055603
105,-21.0,-20.583333333333332,-20.0,1164.0,10378.053,15.65909218788147
106,-21.0,-20.4375,-20.0,1153.625,10430.903,14.271212339401245
107,-21.0,-20.4,-20.0,1161.55,10418.169,14.056128978729248
108,-21.0,-20.47826086956522,-20.0,1150.8695652173913,10284.935,13.127874851226807
109,-21.0,-20.44,-20.0,1148.8,10276.162,13.747327327728271
110,-21.0,-20.392857142857142,-20.0,1146.9642857142858,10439.922,15.462424516677856
111,-21.0,-20.34375,-20.0,1146.9375,10553.092,14.338992595672607
112,-21.0,-20.305555555555557,-20.0,1144.2777777777778,10436.43,13.75337266921997
113,-21.0,-20.325,-20.0,1142.65,10530.839,14.156122207641602
114,-21.0,-20.295454545454547,-20.0,1142.3863636363637,10622.545,13.794536590576172
115,-21.0,-20.270833333333332,-20.0,1140.7083333333333,10405.559,13.411885738372803
116,-21.0,-20.25,-20.0,1140.4423076923076,10363.318,13.83849835395813
117,-21.0,-20.254545454545454,-20.0,1139.9454545454546,10524.971,15.826766014099121
118,-21.0,-20.25862068965517,-20.0,1140.5862068965516,10716.405,15.016493558883667
119,-21.0,-20.24590163934426,-20.0,1139.688524590164,10666.927,13.263536214828491
120,-21.0,-20.246153846153845,-20.0,1139.4307692307693,10445.275,13.30116057395935
121,-21.0,-20.246376811594203,-20.0,1138.7246376811595,10474.59,14.699002742767334
122,-21.0,-20.23611111111111,-20.0,1140.9583333333333,10431.509,13.490079402923584
123,-21.0,-20.236842105263158,-20.0,1139.9605263157894,10394.87,13.787702322006226
124,-21.0,-20.2375,-20.0,1141.9875,10358.307,13.322246789932251
125,-21.0,-20.238095238095237,-20.0,1141.3690476190477,10314.162,13.201148509979248
126,-21.0,-20.24137931034483,-20.0,1140.344827586207,10437.581,15.158541202545166
127,-21.0,-20.235955056179776,-20.0,1139.8539325842696,10190.977,13.11772894859314
128,-21.0,-20.225806451612904,-20.0,1139.2043010752689,10157.21,14.502500057220459
129,-21.0,-20.216494845360824,-20.0,1139.1958762886597,10256.338,14.452296257019043
130,-21.0,-20.21,-20.0,1140.87,10275.174,13.498414754867554
131,-21.0,-20.19,-20.0,1138.59,10259.565,14.48306679725647
132,-21.0,-20.17,-19.0,1138.25,10334.431,14.394416570663452
133,-21.0,-20.15,-19.0,1139.12,10266.275,13.382622480392456
134,-21.0,-20.15,-19.0,1139.2,10295.262,13.713029623031616
135,-21.0,-20.15,-19.0,1136.3,10534.993,15.373960018157959
136,-21.0,-20.14,-19.0,1138.77,10335.944,13.089616537094116
137,-21.0,-20.13,-19.0,1139.19,10460.143,14.400262832641602
138,-21.0,-20.15,-19.0,1140.81,10521.758,15.346089839935303
139,-21.0,-20.15,-19.0,1143.61,10451.017,13.55635666847229
140,-21.0,-20.15,-19.0,1144.56,10425.777,13.203742742538452
