Num filters,# MACs,On chip mem used,Off chip mem used,Inference time
32,160432128,"[0.020751953125, 0.05419921875]","[0.0, 0.0]",0.008405549451708794
42,272498688,"[0.02734375, 0.073974609375]","[0.0, 0.0]",0.008491100743412971
52,414056448,"[0.03173828125, 0.087158203125]","[0.0, 0.0]",0.008468208834528923
62,585105408,"[0.038330078125, 0.10693359375]","[0.0, 0.0]",0.008201529271900654
72,785645568,"[0.08544921875, 0.240234375]","[0.0, 0.0]",0.008464707061648369
82,1015676928,"[0.0986328125, 0.27978515625]","[0.0, 0.0]",0.008398722857236862
92,1275199488,"[0.107421875, 0.30615234375]","[0.0, 0.0]",0.00892863143235445
102,1564213248,"[0.12060546875, 0.345703125]","[0.0, 0.0]",0.0600735517218709
112,1882718208,"[0.12939453125, 0.3720703125]","[0.0, 0.0]",0.05875067785382271
122,2230714368,"[0.142578125, 0.41162109375]","[0.0, 0.0]",0.008009718731045723
132,2608201728,"[0.22705078125, 0.656982421875]","[0.0, 0.0]",0.05810074042528868
142,3015180288,"[0.246826171875, 0.71630859375]","[0.0, 0.0]",0.00857166014611721
152,3451650048,"[0.260009765625, 0.755859375]","[0.0, 0.0]",0.057974779047071934
162,3917611008,"[0.27978515625, 0.815185546875]","[0.0, 0.0]",0.008645649068057537
172,4413063168,"[0.29296875, 0.854736328125]","[0.0, 0.0]",0.010161190293729305
182,4938006528,"[0.312744140625, 0.9140625]","[0.0, 0.0]",0.009019728749990463
192,5492441088,"[0.325927734375, 0.95361328125]","[0.0, 0.0]",0.007854900322854519
202,6076366848,"[0.4609375, 1.35]","[0.0, 0.0]",0.01061038114130497
212,6689783808,"[0.478515625, 1.4]","[0.0, 0.0]",0.05914200097322464
