Num filters,# MACs,On chip mem used,Off chip mem used,Inference time
32,41287680,0.020751953125,0.0,0.8789989146955159
33,43794432,0.02294921875,0.0,0.9022435002333048
34,46374912,0.02294921875,0.0,0.980305475924088
35,49029120,0.02294921875,0.0,1.9323192251732155
36,51757056,0.02294921875,0.0,2.2320084140769074
37,54558720,0.025146484375,0.0,1.0659075722250404
38,57434112,0.025146484375,0.0,1.1070943722615436
39,60383232,0.025146484375,0.0,2.24013482125438
40,63406080,0.025146484375,0.0,1.0741434478181966
41,66502656,0.02734375,0.0,1.1762096641623243
42,69672960,0.02734375,0.0,1.2160729692906749
