Num filters,# MACs,On chip mem used,Off chip mem used,Inference time
452,30259150848,"[2.01, 5.97]","[0.0, 0.0]",85.3440067730844
462,31609847808,"[2.06, 6.13]","[0.0, 0.0]",87.5170580111444
472,32990035968,"[2.1, 6.23]","[0.0, 0.0]",88.98276509717107
482,34399715328,"[2.15, 6.39]","[0.0, 0.0]",91.19340684264898
492,35838885888,"[2.19, 6.5]","[0.0, 0.0]",93.89596711844206
502,37307547648,"[2.24, 4.44]","[0.0, 2.22]",112.9672508686781
512,38805700608,"[2.28, 4.51]","[0.0, 2.25]",114.79311576113105
